id,created_at,category,title,description,challenge_id_text
3362,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0362
3363,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0363
3364,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0364
3365,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0365
3366,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0366
3367,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0367
3368,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0368
3369,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0369
3370,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0370
3371,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0371
3372,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0372
3373,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0373
3374,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0374
3375,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0375
3376,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0376
3377,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0377
3378,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0378
3379,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0379
3380,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0380
3381,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0381
3382,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0382
3383,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0383
3384,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0384
3385,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0385
3386,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0386
3387,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0387
3388,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0388
3389,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0389
3390,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0390
3391,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0391
3392,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0392
3393,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0393
3394,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0394
3395,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0395
3396,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0396
3397,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0397
3398,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0398
3399,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0399
3400,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0400
3401,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0401
3402,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0402
3403,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0403
3404,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0404
3405,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0405
3406,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0406
3407,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0407
3408,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0408
3409,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0409
3410,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0410
3411,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0411
3412,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0412
3413,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0413
3414,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0414
3415,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0415
3416,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0416
3417,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0417
3418,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0418
3419,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0419
3420,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0420
3421,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0421
3422,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0422
3423,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0423
3424,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0424
3425,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0425
3426,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0426
3427,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0427
3428,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0428
3429,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0429
3430,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0430
3431,2025-07-22T08:53:28.265343,Confidence,Pause Before Reacting,"Before responding to frustration, take 3 deep breaths and ask yourself: 'What would a calmer version of me do?'",CON-0431
3432,2025-07-22T08:53:28.265343,Confidence,Single-Task Focus,"Choose one task today to do with complete focus — no multitasking, no distractions.",CON-0432
3433,2025-07-22T08:53:28.265343,Confidence,Win the Morning,Wake up 20 minutes earlier than usual and use that time for something that fuels you (not your phone).,CON-0433
3434,2025-07-22T08:53:28.265343,Confidence,Speak Up Once,"Share one idea, opinion, or thought in a group or conversation — even if you feel unsure.",CON-0434
3435,2025-07-22T08:53:28.265343,Confidence,Celebrate a Small Win,"At the end of the day, write down one thing you did well — no matter how small.",CON-0435
3436,2025-07-22T08:53:28.265343,Confidence,Reframe a Setback,"Think of one recent failure and write what it taught you. Let it become a tool, not a weight.",CON-0436
3437,2025-07-22T08:53:28.265343,Confidence,Walk & Reflect,Go on a 10-minute walk without your phone. Use the time to think about how you’re growing.,CON-0437
3438,2025-07-22T08:53:28.265343,Confidence,Reach Out,Send a voice note or message to someone you’ve been meaning to reconnect with.,CON-0438
3439,2025-07-22T08:53:28.265343,Confidence,Breathe Before You Eat,"Before your next meal or snack, pause for 10 seconds and take a breath. Then decide mindfully.",CON-0439
3440,2025-07-22T08:53:28.265343,Confidence,Create a Quiet Space,Choose 10 minutes today to be completely screen-free and in silence.,CON-0440
